,Unnamed: 0,index,Unnamed: 0.1,posts,Mach,LSRP12,LSRP2,NRSM,languages,Length,sentiment,person,Person,sentiment score
1509,3087,4313,4313,"england r ajkr match jetar piche toss 90% vumika rakhse.tarporo jitse to.congrats england.bad luck for bangldesh.but no matter.next time,the result will be better......☺☺☺☺☺",64,0.0625,0.1,12,en,173,joy,35,35,0.982471645
1510,3088,4314,4314,Nasir Hossain 4(10)...what a performance.....Rangpur r chengra bahe........,64,0.0625,0.1,12,en,75,joy,35,35,0.794436634
1511,3089,4315,4315,"dew factor na hole sakub,nasir ra pitch r favour pabe.238 is not a big total but well enough to defend on this pitch.sakib needs to play a key role.........best of luck Bangladesh.",64,0.0625,0.1,12,en,180,joy,35,35,0.996087074
1512,3090,4316,4316,"top order purai collapse korlo.middle order ero condition a to valo na.mosaddek,nasir r real test hobe ajke.hope 2 jn sensibility r porichoy debe.",64,0.0625,0.1,12,en,146,joy,35,35,0.9201864
1513,3091,4317,4317,"We should accept the result rather getting emotional.Congrats to Imrul Kayees for his brilliant 100 and also congratulation to Sakib for his great performance.But as you are one of the most matured and best players of our team,we expect more patience and calm mind from you.But no matter,result will be better next time....Best of luck to all Bengal Tigers.
Congratulation England for this great win.
........
........
Sorry for any kind of mistake in this article",64,0.0625,0.1,12,en,464,joy,35,35,0.998298705
1514,3092,4318,4318,Amadr olympiangulo to kaajer Ber holo na....asun sobai women's single badminton final e shindu ke support kori.....hope she can achieve the gold medal .,64,0.0625,0.1,12,en,152,joy,35,35,0.998148084
1515,3093,4323,4323,A great match to watch....portugal the euro winner.....bravo cr7 battalion.....................bad luck france.........best luck for the next euro.,64,0.0625,0.1,12,en,147,joy,35,35,0.989129066
1516,3094,4324,4324,Goal goal goal goal .....portugal.....portugal...portugal.........well done..........euro 16 winner....cr7::::great great great.,64,0.0625,0.1,12,en,128,joy,35,35,0.994834781
1517,3095,4325,4325,2nd half r last 10 min matha gorom kore deyar jnno enough....what a match.....great team work portugal.....a little bad luck france....may the better team win the trophy..............portugal ...rock on.,64,0.0625,0.1,12,en,203,joy,35,35,0.994877934
1518,3096,4326,4326,It's real bad.cr7 uthe jaitese............real bad...not fair france...;(,64,0.0625,0.1,12,en,73,joy,35,35,0.435923755
1519,3097,4327,4327,Pray for all those prisoner at gulsan......may creator keep them safe.,64,0.0625,0.1,12,en,70,joy,35,35,0.996390522
1520,3098,4328,4328,"Cr7 is on his way....sorry leva....hope u will get better chance next time...........                     Only #cr7,#messi is real...",64,0.0625,0.1,12,en,133,sadness,35,35,0.995751381
1521,3100,4331,4331,"The legend,the mighty boxer mohammad ali is no more.may this great boxer's soul rest in preace................",64,0.0625,0.1,12,en,110,joy,35,35,0.993569613
1523,3103,4336,4336,"parle -G namer akta biscuit er add e akta ktha bola hoy "" bachman se bara koi school nehi or curiousity ki bara koi  teacher nehi.kothata cent percent true .amadr uchit living er jnno porasona na kore curiousity r sathe janar jnno study kora.",64,0.0625,0.1,12,en,242,surprise,35,35,0.614856064
1524,3104,4337,4337,post ta deikha bisshojit sir r coaching er ktha mone pore gelo.........😆😆😆😆,64,0.0625,0.1,12,en,75,joy,35,35,0.783780932
1525,3105,4338,4338,universal truth for a a man.....😆😆😆,64,0.0625,0.1,12,en,35,joy,35,35,0.990721107
1526,3107,4340,4340,Happy new year to everyone.,64,0.0625,0.1,12,en,27,joy,35,35,0.998573899
1527,3108,4343,4343,anek din por....my favourite topic er boi...great......😆😆😆,64,0.0625,0.1,12,en,58,joy,35,35,0.996768713
1528,3109,4347,4347,oNly gHum is real.....😴😴😴😴😴,64,0.0625,0.1,12,en,27,joy,35,35,0.740400553
1529,3111,4349,4349,Keu jodi amake ask Kore ei desh thke kon jinista gele ai desh r true valo Hobe ami bolbo ta holo democracy.aktu ajob lagte pare amar kothay but bd r current situation thke ber hoye asar jnno tai holo best option.ai country te again marthal law active hoya uchit and power army r haat e asha uchit.,64,0.0625,0.1,12,en,297,joy,35,35,0.889399111
1530,3117,4356,4356,feeling so sleepy.so good night and eid mubarak to all my friends..wish this eid will bring a lots of happiness to your life.especially you(e.e).,64,0.0625,0.1,12,en,145,fear,35,35,0.976461411
1531,3119,4358,4358,"'Without science,religion is lame and without religion,science is blind.''Albert Ainstain",64,0.0625,0.1,12,en,89,sadness,35,35,0.998256385
1532,3122,4362,4362,Amar arekta account chilo...Shah Hasan Mahmud...oi id ta hack hoye gese....akhon hoito kisu time lagbe regain korar jnno...tar ag porjonto oi id ta ke sobar block marar jnno request kora hocche.,64,0.0625,0.1,12,en,194,joy,35,35,0.385804743
1533,3126,4370,4370,Ballon d or akhon political hoye gese.joggo person ke deya hocche na.nayer akjon goalkepper bole or outstanding performance ke dhora hocche na.aita annay .a year e neyer ar che ei prize win er power na messi r chilo na cr7 er.nayer club o world cup uvoy place e best performer.kintu goal keeper bole e shudu or sathe boisshomo kora holo.aita annay ghor annay.,64,0.0625,0.1,12,en,359,joy,35,35,0.992339969
1534,3128,4373,4373,bujtesi na S.S.C exam er age arekbar full syllabus revision hobe kina.akhono koto weakness.katae otha r moto somoy matro 20 din!,64,0.0625,0.1,12,en,128,anger,35,35,0.543850124
1535,3129,4374,4374,the sea of human brain,64,0.0625,0.1,12,en,22,anger,35,35,0.74621594
1536,3130,4375,4375,happy new year all my dearest friend.hope you get your true love this year.                                  goodbye 2014.I don't have any memorable moment in 2014,64,0.0625,0.1,12,en,163,joy,35,35,0.996937633
1537,3131,4376,4376,this is one pf the most happiest moment of my short life,64,0.0625,0.1,12,en,56,sadness,35,35,0.675368071
1538,3132,4380,4380,I am watching SONARKELLA BY SATTJIT ROY,64,0.0625,0.1,12,en,39,fear,35,35,0.568999767
1539,3134,4382,4382,the dashing pic of buriganga,64,0.0625,0.1,12,en,28,anger,35,35,0.524260461
1540,3135,4383,4383,"argentina vs iran match e argentine der khelay tatota speed chilo na .tobe aita true je jodi iran er defence hardest of all team,jodi ai vabe khale I think they can go to the final",64,0.0625,0.1,12,en,180,joy,35,35,0.99172473
1541,3136,4384,4384,"the
 german era  is going to start.this is a message for all the football team,be
 ready to become the slave of hitlar,especially brazil and argentina",64,0.0625,0.1,12,en,150,anger,35,35,0.799066365
1542,3137,4387,4387,"kalke
 12 ta 45 e ami amni chobi tultesilam .alo akdom alpo chilo.tokhone ei 
unknown body ta amar camera e dhora pore.i think it is a spirit.what is 
your's opinion?",64,0.0625,0.1,12,en,166,fear,35,35,0.914459348
1543,3141,4403,4403,Have a rocking eid with ur family n relatives my dear friends.wishing all u guys Eid Mubarak,59,0.0625,0.1,13,en,92,joy,36,36,0.868124783
1544,3142,4404,4404,bhai amar mon akhon theke odure pore ase,59,0.0625,0.1,13,en,40,anger,36,36,0.584653497
1545,3143,4405,4405,from today my life's gonna be like a living hell.,59,0.0625,0.1,13,en,49,joy,36,36,0.829749644
1546,3150,4414,4414,"North-south 😍
.
.
.
Not university, halls😜

Pc: transmitter Mosaddek 🤓",68,0.0625,0.1,19,en,70,anger,37,37,0.498803139
1547,3152,4416,4416,Day spent well😎,68,0.0625,0.1,19,en,15,anger,37,37,0.437759846
1548,3156,4421,4421,The world is watching!!,68,0.0625,0.1,19,en,23,anger,37,37,0.468494296
1549,3157,4422,4422,Happy birthday brother😍😍😍,68,0.0625,0.1,19,en,25,joy,37,37,0.997779906
1550,3158,4423,4423,"Best thing of my life! 😍
#family",68,0.0625,0.1,19,en,32,joy,37,37,0.894097507
1551,3160,4425,4425,"you grow when you learn to let go...
pc: 5masher friend Bandhan xD",68,0.0625,0.1,19,en,66,joy,37,37,0.637235761
1552,3163,4428,4428,"Before telling women about dress,first look after yourself!!  what actually Islam says. 
#This_imam_is😍",68,0.0625,0.1,19,en,103,joy,37,37,0.695314229
1553,3167,4432,4432,"watch & share💜
#new_b
#brandmaster",68,0.0625,0.1,19,en,34,joy,37,37,0.943591535
1554,3170,4435,4435,"BTM family💜
Where life began and love will never end💜
Photo Credit: Ornob Muhtasim💜💜💜",68,0.0625,0.1,19,en,85,joy,37,37,0.836658776
1556,3173,4438,4438,It's the bonding that we share and the emotions that we understand.,68,0.0625,0.1,19,en,67,joy,37,37,0.951207519
1557,3174,4439,4439,Our Family 😍😍😍,68,0.0625,0.1,19,en,14,joy,37,37,0.489868373
1558,3175,4440,4440,"we capture moments in our heart,picture is just a glimpse of those☺
#tour101
#midbreak
pc: Shakhawat😍",68,0.0625,0.1,19,en,101,joy,37,37,0.938121796
1559,3179,4446,4446,now that's cool😍🤣,68,0.0625,0.1,19,en,17,joy,37,37,0.534399867
1560,3181,4449,4449,Here it is!! TVC for ad maker bangladesh from team NEW B.,68,0.0625,0.1,19,en,57,joy,37,37,0.832280457
1561,3188,4457,4457,"Most expected result of the protest has come.Alhamdulillah.
every IUTIAN is requested to join class from tomorrow.",68,0.0625,0.1,19,en,114,anger,37,37,0.948239803
1562,3192,4461,4461,"#saveiut
#notourvc
#brotherhood😍",68,0.0625,0.1,19,en,32,joy,37,37,0.653655231
1563,3193,4462,4462,NO DICTATORSHIP IN IUT.,68,0.0625,0.1,19,en,23,anger,37,37,0.960061371
1564,3195,4466,4466,"Finally got the chance to study in the RED HEAVEN
#IUT
#BTM",68,0.0625,0.1,19,en,59,joy,37,37,0.990733266
1565,3196,4467,4467,lets have a fight!,68,0.0625,0.1,19,en,18,anger,37,37,0.977893949
1566,3197,4468,4468,"finally!!  after poking sooo much, Hasibul Rifat is convinced to give a tehari treat! 😂😂
Ashraful Islam you missed it man!😖😖😜",68,0.0625,0.1,19,en,125,joy,37,37,0.731400847
1567,3199,4470,4470,instructor : Rafiur Rahman Unnata,68,0.0625,0.1,19,en,33,joy,37,37,0.527201533
1568,3201,4472,4472,Life's greatest adventures begin with a single leap😍😍😍,68,0.0625,0.1,19,en,54,joy,37,37,0.99245888
1569,3203,4474,4474,"Quit,don't quit.noodles,don't noodles..you are too concerned with what was & what will be....yesterday is history,tomorrow is a mystery but today is a gift,that is why it is called present-master oogway 😍😍 
#again&again",68,0.0625,0.1,19,en,219,anger,37,37,0.875215113
1570,3206,4478,4478,Treat from mrs.officer cadet 👮,68,0.0625,0.1,19,en,30,joy,37,37,0.433350176
1571,3207,4479,4479,Cause you'll have bad times but that'll always wake you up to the good stuff you weren't paying attention to😍😍😍,68,0.0625,0.1,19,en,111,joy,37,37,0.980941534
1572,3208,4480,4480,It is only in the mysterious equations of love that any logical reasons can be found😍,68,0.0625,0.1,19,en,85,fear,37,37,0.956828237
1573,3212,4486,4486,Humans are more inhuman than nonhumans😂😜,68,0.0625,0.1,19,en,40,anger,37,37,0.979839861
1574,3214,4489,4489,"Back to the Crowd!!
#3.5_hour😲",68,0.0625,0.1,19,en,30,anger,37,37,0.647048533
1575,3215,4490,4490,The Kungfu Panda-Home coming,68,0.0625,0.1,19,en,28,anger,37,37,0.503068745
1576,3216,4491,4491,"HAPPY BIRTHDAY VAAI😍😍😍😍😍
we'll celebrate after 2 month! অকা!?😜",68,0.0625,0.1,19,en,62,joy,37,37,0.998232603
1577,3217,4493,4493,"As concentration is inversely proportional to volume,that's why i have less concentration on study.",68,0.0625,0.1,19,en,99,joy,37,37,0.645909309
1578,3221,4498,4498,"The moment flows by like molten sapphire
Deep blue silences
No earth below,no sky above
The rustling branches & leaves
are saying only you are here...

Only me
My breathe & my heartbeat 
such depth,such solitude
And me
only me!
I now believe i exist                  -Zaved akhter

#btw_EID_MUBARAK 😍😍😍😇😜",68,0.0625,0.1,19,en,304,joy,37,37,0.826034486
1579,3222,4499,4499,"My body & hair doesn't match though! 
#lovebcpsc",68,0.0625,0.1,19,en,48,joy,37,37,0.707912624
1580,3223,4501,4501,"for us,it's infimum and supremum! Xd",68,0.0625,0.1,19,en,36,joy,37,37,0.757532656
1581,3224,4502,4502,why so serious!,68,0.0625,0.1,19,en,15,anger,37,37,0.769162297
1582,3226,4504,4504,"when mom is late for the school and ask me to make an omelette...I found the perfect way to celebrate mothers day!
Help that person instead of ignoring,who nourishes you from childhood.
#loveuammu",68,0.0625,0.1,19,en,196,joy,37,37,0.998280764
1584,3230,4510,4510,"if anyone is scrolling Facebook, then make it feel useful.  you guys can easily sort out the problems of understanding poetry by this SMARTBOOK.But before that please turn off  chat and messenger notification. Best of luck for the exam.",68,0.0625,0.1,19,en,236,joy,37,37,0.998373866
1585,3232,4513,4513,"This is the aftermath  of exposing secrets in group.Now cover it with stickers.
#সাটাও",68,0.0625,0.1,19,en,86,anger,37,37,0.865112484
1586,3234,4515,4515,It's me!,68,0.0625,0.1,19,en,8,anger,37,37,0.879152179
1587,3237,4522,4522,"Give up your heart left broken
And let that mistake pass on
'Cause the love that you lost
Wasn't worth what it cost
And in time you'll be glad it's gone
.....................................................
Weep not for roads untraveled
Weep not for sights unseen
May your love never end
And if you need a friend
There's a seat here alongside me",68,0.0625,0.1,19,en,345,joy,37,37,0.793381929
1588,3238,4524,4524,credit: Hasibul Hasan Rifat and google,68,0.0625,0.1,19,en,38,joy,37,37,0.896189094
1589,3239,4525,4525,"Every memory of looking out the back door
I had the photo album spread out on my bedroom floor
It's hard to say it, time to say it
Goodbye, goodbye.",68,0.0625,0.1,19,en,148,sadness,37,37,0.809803486
1590,3240,4526,4526,"For me, it's ""Pony tail"".",68,0.0625,0.1,19,en,25,joy,37,37,0.602161348
1591,3244,4531,4531,"Though it was quite a peaceful year with the comparison of forthcoming one,celebrating new year!
#childhoodfriend_neighbor.
#planed_lastmoment
#great_night
##Happynewyear",68,0.0625,0.1,19,en,170,joy,37,37,0.998623729
1592,3245,4532,4532,that's the fact!,68,0.0625,0.1,19,en,16,anger,37,37,0.591772676
1593,3246,4533,4533,"I see friends shaking hands
saying ""how do u do?""
they're really saying ""I love u""
................................................
and I think to myself
what a wonderful world

yes,I think to myself
what a wonderful world.",68,0.0625,0.1,19,en,223,joy,37,37,0.998120725
1594,3247,4535,4535,"Having pedicure!
Thanks apu.",68,0.0625,0.1,19,en,28,joy,37,37,0.982432723
1595,3248,4536,4536,Love Italy:-)!,68,0.0625,0.1,19,en,14,joy,37,37,0.506145239
1596,3249,4537,4537,Its good to be religious.,68,0.0625,0.1,19,en,25,joy,37,37,0.996995926
1597,3251,4539,4539,"And the shadow of the day
will embrace the world in grey
and the suuuuuuuuunnn
will set for youuuuu!!!",68,0.0625,0.1,19,en,102,anger,37,37,0.778268993
1598,3252,4540,4540,Got to know a magnanimous definition of preception & allegiance. And also have attained a perfect example of love & friendship.,68,0.0625,0.1,19,en,127,joy,37,37,0.997410238
1599,3254,4543,4543,"It's not even possible to praise the beauty of my beloved
Praise to the Creator, Praise to the Maker,
Even if you see (my beloved), you would say the same.
Praise to the Creator, Praise to the Maker..",68,0.0625,0.1,19,en,200,love,37,37,0.815626681
1600,3255,4544,4544,"How will you feel, if someone stare you from myriads of miles away!
Lucky MOON!!
Just feel the ""Beauty""..
Don't dare to GRAB it...cause every beautiful thing is not for you.Only  Armstrongs can touch it.",68,0.0625,0.1,19,en,203,joy,37,37,0.998750329
1601,3256,4546,4546,"BCPSC can turn Panda into chicken.
pok pok pokat!!
Last time!
#rip **",68,0.0625,0.1,19,en,69,joy,37,37,0.475892246
1602,3258,4549,4549,Can anyone pronounciate this😂😂😂?,68,0.0625,0.1,19,en,32,anger,37,37,0.795826614
1603,3260,4552,4552,Happy birthday chief😍,68,0.0625,0.1,19,en,21,joy,37,37,0.997779906
1604,3261,4554,4554,We need this badly😎,68,0.0625,0.1,19,en,19,joy,37,37,0.618041933
1605,3263,4557,4557,"Now its ""being handsome�"" instead of ""being human� """,68,0.0625,0.1,19,en,52,joy,37,37,0.99747026
1606,3265,4561,4561,"Early to bed and early to rise
makes a man healthy, wealthy and wise!",68,0.0625,0.1,19,en,69,joy,37,37,0.997367442
1607,3266,4562,4562,I C T!!!😠😠😠😠,68,0.0625,0.1,19,en,12,anger,37,37,0.62202239
1608,3268,4564,4564,I wanna rip this ****** nonsense. fully insane!!!,68,0.0625,0.1,19,en,49,anger,37,37,0.810694754
1609,3269,4565,4565,"perfect song for today!
bondhuuuuuuuu...",68,0.0625,0.1,19,en,40,joy,37,37,0.996727467
1610,3270,4567,4567,"ultimately when it is squeezed to 4%(charge),I'm thinking about the pretest exam...need to study man!",68,0.0625,0.1,19,en,101,joy,37,37,0.892679155
1611,3271,4568,4568,"Copy this as your status and see what people want from you:
2-Second Chance 😒
3-Hangout ✌
4-Friendship 💙
5-To Chill 😎
6-A Long Term Relationship ❤
7-Advice 😂
8-Money 💰
9-To be best friends 👭
10-I Just Love You ❤
11-Be mine 😍
12-Call you 📞
13-Text 
14-Sing With Me 🎤🎤
15-A Smile 😊
16-A Selfie 📷
17-Anything else? Specify.
Bored Af!",68,0.0625,0.1,19,en,330,sadness,37,37,0.467194289
1612,3273,4575,4575,I'm coming home!,68,0.0625,0.1,19,en,16,anger,37,37,0.798339427
1613,3274,4578,4578,"English a pass kora,ar physics/math a 24/25 pawar feelings completely same!!
#monthly fact",68,0.0625,0.1,19,en,90,joy,37,37,0.997925878
1614,3277,4583,4583,"when everyone is busy in studying biology(also bangla),I'm clicking pictures of this arthropod that I haven't seen before,the night before biology exam
#dhongso!",68,0.0625,0.1,19,en,161,anger,37,37,0.671445787
