,Unnamed: 0.2,Unnamed: 0.1,level_0,index,Unnamed: 0,post,Mach,LSRP12,LSRP2,NRSM,Person,dark_triad,eng_usage_ratio,bng_usage_ratio,eng_switching_ratio,bng_switching_ratio,sentiment
3726,3726,3726,5426,5437,5437,"The happiest part of heaven <3 

https://www.youtube.com/watch?v=GsPq9mzFNGY",37,0.0625,0.1,24,46,narcisist,75.0,12.5,100.0,0.0,joy
3727,3727,3727,5427,5438,5438,"Only a few days left in there.

https://www.youtube.com/watch?v=JhIS6cTnmzA",37,0.0625,0.1,24,46,narcisist,85.71428571428571,14.285714285714285,100.0,0.0,anger
3728,3728,3728,5428,5439,5439,"Arnob  
Warfaze &
Black
What a lineup! :o 
Can't wait till Monday for the biggest event in IUT history <3",37,0.0625,0.1,24,46,narcisist,59.09090909090909,27.27272727272727,57.14285714285714,42.85714285714285,joy
3729,3729,3729,5430,5441,5441,Bulls fucking eye <3,37,0.0625,0.1,24,46,narcisist,80.0,0.0,0.0,0.0,anger
3730,3730,3730,5431,5442,5442,Sujat Diaries.,37,0.0625,0.1,24,46,narcisist,50.0,50.0,0.0,100.0,anger
3731,3731,3731,5434,5445,5445,Black is coming to IUT <3,37,0.0625,0.1,24,46,narcisist,71.42857142857143,14.285714285714285,100.0,0.0,anger
3732,3732,3732,5435,5446,5446,Warfaze is coming to IUT <3,37,0.0625,0.1,24,46,narcisist,57.14285714285714,28.57142857142857,50.0,50.0,anger
3733,3733,3733,5436,5447,5447,Arnob is coming to IUT <3,37,0.0625,0.1,24,46,narcisist,57.14285714285714,28.57142857142857,50.0,50.0,anger
3734,3734,3734,5437,5448,5448,A piece of my heart <3,37,0.0625,0.1,24,46,narcisist,85.71428571428571,0.0,0.0,0.0,anger
3735,3735,3735,5438,5449,5449,Get Hyped.,37,0.0625,0.1,24,46,narcisist,100.0,0.0,0.0,0.0,joy
3736,3736,3736,5440,5451,5451,On the way.,37,0.0625,0.1,24,46,narcisist,100.0,0.0,0.0,0.0,anger
3737,3737,3737,5441,5452,5452,<3,37,0.0625,0.1,24,46,narcisist,50.0,0.0,0.0,0.0,anger
3738,3738,3738,5442,5453,5453,"When I came up with this page, I had no idea that this will go this far.
5K+ likes and counting <3",37,0.0625,0.1,24,46,narcisist,90.9090909090909,4.545454545454546,50.0,50.0,joy
3739,3739,3739,5443,5454,5454,A good day indeed.,37,0.0625,0.1,24,46,narcisist,100.0,0.0,0.0,0.0,joy
3740,3740,3740,5445,5456,5456,Best photobomb ever <3,37,0.0625,0.1,24,46,narcisist,60.0,20.0,50.0,50.0,joy
3741,3741,3741,5448,5459,5459,"The first story I ever wrote with a happy ending.
Thank you, Suha for the inspiration <3",37,0.0625,0.1,24,46,narcisist,82.35294117647058,11.76470588235294,50.0,50.0,joy
3742,3742,3742,5449,5460,5460,"Areh, Azmaeen naki? :D",37,0.0625,0.1,24,46,narcisist,20.0,60.0,0.0,0.0,anger
3743,3743,3743,5451,5462,5462,"Goodbye, Uttara.
No matter what those internet trolls say about you, you were peaceful and nice. You will be missed deeply, my old friend.",37,0.0625,0.1,24,46,narcisist,95.65217391304348,4.3478260869565215,50.0,50.0,sadness
3744,3744,3744,5454,5465,5465,Goals <3,37,0.0625,0.1,24,46,narcisist,66.66666666666666,0.0,0.0,0.0,anger
3745,3745,3745,5455,5466,5466,"Benefit of the doubt goes to the batsman?
No sir, benefit of the doubt always goes to India.",37,0.0625,0.1,24,46,narcisist,94.11764705882352,5.88235294117647,50.0,50.0,anger
3746,3746,3746,5456,5467,5467,A place where the fairytales are real <3,37,0.0625,0.1,24,46,narcisist,77.77777777777779,11.11111111111111,50.0,50.0,joy
3747,3747,3747,5457,5468,5468,Most favorite quote ever.,37,0.0625,0.1,24,46,narcisist,100.0,0.0,0.0,0.0,joy
3748,3748,3748,5458,5469,5469,Worth every single penny.,37,0.0625,0.1,24,46,narcisist,100.0,0.0,0.0,0.0,joy
3749,3749,3749,5460,5471,5471,A bowler of such high-calibre like Mustafiz does not deserve a wicket-keeper like Liton Das. He deserved that five-wicket haul.,37,0.0625,0.1,24,46,narcisist,70.0,30.0,50.0,50.0,anger
3750,3750,3750,5462,5473,5473,Cute <3,37,0.0625,0.1,24,46,narcisist,66.66666666666666,0.0,0.0,0.0,joy
3751,3751,3751,5463,5474,5474,Wondering around the alley.,37,0.0625,0.1,24,46,narcisist,100.0,0.0,0.0,0.0,fear
3752,3752,3752,5466,5477,5477,Chilling with my smol minion bud.,37,0.0625,0.1,24,46,narcisist,83.33333333333334,16.666666666666664,50.0,50.0,joy
3753,3753,3753,5470,5481,5481,"Welcome to the most advanced amusement park in the entire world <3

https://www.youtube.com/watch?v=D8zlUUrFK-M",37,0.0625,0.1,24,46,narcisist,91.66666666666666,8.333333333333332,100.0,0.0,joy
3754,3754,3754,5471,5482,5482,"""A long time ago, in a galaxy far, far away...""

#dulocdungeon 
#shrek4dadventure",37,0.0625,0.1,24,46,narcisist,72.72727272727273,27.27272727272727,50.0,50.0,anger
3755,3755,3755,5473,5484,5484,গুডবাই মোটা ভাই I,37,0.0625,0.1,24,46,narcisist,25.0,75.0,0.0,100.0,joy
3756,3756,3756,5477,5488,5488,"Radiohead
Gorillaz
Kodaline
The Beatles
Belle and Sebastian",37,0.0625,0.1,24,46,narcisist,50.0,50.0,0.0,100.0,joy
3757,3757,3757,5481,5492,5492,And I thought I was tall lol.,37,0.0625,0.1,24,46,narcisist,85.71428571428571,14.285714285714285,100.0,0.0,anger
3758,3758,3758,5483,5494,5494,"Ayesha, you're amazing <3",37,0.0625,0.1,24,46,narcisist,40.0,40.0,0.0,100.0,joy
3759,3759,3759,5484,5495,5495,"OH MY GOD! 
I'm freaking out 😍",37,0.0625,0.1,24,46,narcisist,62.5,25.0,50.0,50.0,anger
3760,3760,3760,5485,5496,5496,"Look at this legendary lineup, my god! <3",37,0.0625,0.1,24,46,narcisist,66.66666666666666,22.22222222222222,66.66666666666666,33.33333333333333,joy
3761,3761,3761,5490,5501,5501,"Waseka, you're amazing <3",37,0.0625,0.1,24,46,narcisist,40.0,40.0,0.0,100.0,joy
3762,3762,3762,5491,5502,5502,Fuck DC!,37,0.0625,0.1,24,46,narcisist,50.0,50.0,100.0,0.0,anger
3763,3763,3763,5492,5503,5503,"Overdose.

#pizzalove
#foodporn",37,0.0625,0.1,24,46,narcisist,0.0,100.0,0.0,0.0,fear
3764,3764,3764,5493,5504,5504,Premik Villain.,37,0.0625,0.1,24,46,narcisist,50.0,50.0,0.0,100.0,anger
3765,3765,3765,5494,5505,5505,Baby steps <3,37,0.0625,0.1,24,46,narcisist,75.0,0.0,0.0,0.0,fear
3766,3766,3766,5495,5506,5506,Trynna keep up with the increasing rate of Samins in IUT.,37,0.0625,0.1,24,46,narcisist,72.72727272727273,27.27272727272727,50.0,50.0,joy
3767,3767,3767,5496,5507,5507,Shake R <3,37,0.0625,0.1,24,46,narcisist,75.0,0.0,0.0,0.0,anger
3768,3768,3768,5498,5509,5509,"Happy Birthday,  roomie <3 
Ektu kom kom chodayo.",37,0.0625,0.1,24,46,narcisist,36.36363636363637,45.45454545454545,100.0,0.0,joy
3769,3769,3769,5499,5510,5510,"The King of Birmingham <3

https://www.youtube.com/watch?v=KGD2N5hJ2e0",37,0.0625,0.1,24,46,narcisist,80.0,20.0,100.0,0.0,anger
3770,3770,3770,5500,5511,5511,"Because platter love is <3 
#loverboyaurni 
#foodporn",37,0.0625,0.1,24,46,narcisist,62.5,25.0,100.0,0.0,anger
3771,3771,3771,5501,5512,5512,"Amra confirm je amra janabo.

#chittagongtrip
#legendarybhogchods",37,0.0625,0.1,24,46,narcisist,20.0,80.0,50.0,50.0,joy
3772,3772,3772,5502,5513,5513,He's a wizard.,37,0.0625,0.1,24,46,narcisist,66.66666666666666,33.33333333333333,0.0,100.0,anger
3773,3773,3773,5503,5514,5514,Not dead yet.,37,0.0625,0.1,24,46,narcisist,100.0,0.0,0.0,0.0,fear
3774,3774,3774,5504,5515,5515,True Story.,37,0.0625,0.1,24,46,narcisist,100.0,0.0,0.0,0.0,joy
3775,3775,3775,5508,5519,5519,Wtf xD,37,0.0625,0.1,24,46,narcisist,33.33333333333333,33.33333333333333,0.0,0.0,anger
3776,3776,3776,5509,5520,5520,"The most beautiful sight in the world <3 
#pastalove
#foodporn",37,0.0625,0.1,24,46,narcisist,80.0,10.0,100.0,0.0,joy
3777,3777,3777,5510,5521,5521,Love.,37,0.0625,0.1,24,46,narcisist,100.0,0.0,0.0,0.0,love
3778,3778,3778,5512,5523,5523,"You're Face to Face
With The Man Who Sold The World <3

https://www.youtube.com/watch?v=fregObNcHC8",37,0.0625,0.1,24,46,narcisist,72.72727272727273,27.27272727272727,50.0,50.0,joy
3779,3779,3779,5513,5524,5524,"Because the ""6 Days 6 Mids"" challenge is done and dealt with.

#lunchdate 
#foodporn",37,0.0625,0.1,24,46,narcisist,64.28571428571429,28.57142857142857,60.0,40.0,anger
3780,3780,3780,5514,5525,5525,"Oh, the irony!",37,0.0625,0.1,24,46,narcisist,66.66666666666666,33.33333333333333,100.0,0.0,joy
3781,3781,3781,5515,5526,5526,Hi sistah 💙,37,0.0625,0.1,24,46,narcisist,50.0,25.0,100.0,0.0,joy
3782,3782,3782,5516,5527,5527,"Cravings? 
#nachos 
#foodporn",37,0.0625,0.1,24,46,narcisist,0.0,100.0,0.0,0.0,fear
3783,3783,3783,5517,5528,5528,And the gang is back together <3,37,0.0625,0.1,24,46,narcisist,87.5,0.0,0.0,0.0,anger
3784,3784,3784,5518,5529,5529,"I hope someday I'll be as committed as Flea. 

https://www.youtube.com/watch?v=nKp0uwiD6uc",37,0.0625,0.1,24,46,narcisist,80.0,20.0,66.66666666666666,33.33333333333333,joy
3785,3785,3785,5519,5530,5530,Alvira Suha <3,37,0.0625,0.1,24,46,narcisist,25.0,50.0,0.0,0.0,joy
3786,3786,3786,5520,5531,5531,It's always useful learning new languages.,37,0.0625,0.1,24,46,narcisist,83.33333333333334,16.666666666666664,0.0,100.0,joy
3787,3787,3787,5522,5533,5533,I feel elevated.,37,0.0625,0.1,24,46,narcisist,100.0,0.0,0.0,0.0,joy
3788,3788,3788,5524,5535,5535,They published my underrated child 💙,37,0.0625,0.1,24,46,narcisist,85.71428571428571,0.0,0.0,0.0,anger
3789,3789,3789,5525,5536,5536,Who dis Pokémon?,37,0.0625,0.1,24,46,narcisist,33.33333333333333,66.66666666666666,100.0,0.0,anger
3790,3790,3790,5526,5537,5537,"Falling in Love with Melancholy
by Samin Anan",37,0.0625,0.1,24,46,narcisist,57.14285714285714,42.85714285714285,100.0,0.0,sadness
3791,3791,3791,5527,5538,5538,"Back to the old game. 
#garlicmayo 
#foodporn",37,0.0625,0.1,24,46,narcisist,71.42857142857143,28.57142857142857,100.0,0.0,anger
3792,3792,3792,5528,5539,5539,My smollest fangirl 💙,37,0.0625,0.1,24,46,narcisist,40.0,40.0,100.0,0.0,anger
3793,3793,3793,5529,5540,5540,"In case you have already started following 10 Minute School Global but you are not seeing the posts in your newsfeed, it’s because of Facebook’s new Algorithm that removes all publishers’ content from your News Feed unless you choose to see it.

So, if you want to keep reading inspiring and useful articles from 10 Minute School Global, and articles which have already reached over 300,000 people in over 50 countries, please do the following:

1. Go to the page (link provided in the comment section)
2. Press the button saying ‘Follow’ 
3.  And select ‘See First’

That’s all! :D 

If you have any questions regarding 10 Minute School Global, feel free to send me a message anytime.",37,0.0625,0.1,24,46,narcisist,82.78688524590164,11.475409836065571,55.55555555555556,44.44444444444444,joy
3794,3794,3794,5530,5541,5541,"Suha, you're amazing <3",37,0.0625,0.1,24,46,narcisist,40.0,40.0,0.0,100.0,joy
3795,3795,3795,5531,5542,5542,Holding this up high was really awkward.,37,0.0625,0.1,24,46,narcisist,100.0,0.0,0.0,0.0,sadness
3796,3796,3796,5532,5543,5543,This is fascinating!,37,0.0625,0.1,24,46,narcisist,66.66666666666666,33.33333333333333,100.0,0.0,surprise
3797,3797,3797,5533,5544,5544,Kuro Oni shall never die.,37,0.0625,0.1,24,46,narcisist,60.0,40.0,0.0,100.0,sadness
3798,3798,3798,5534,5545,5545,"See, my talented artist friend was there too 😍",37,0.0625,0.1,24,46,narcisist,90.0,0.0,0.0,0.0,joy
3799,3799,3799,5535,5546,5546,Because learning one thing at a time is not challenging enough.,37,0.0625,0.1,24,46,narcisist,100.0,0.0,0.0,0.0,joy
3800,3800,3800,5536,5547,5547,Same.,37,0.0625,0.1,24,46,narcisist,100.0,0.0,0.0,0.0,joy
3801,3801,3801,5537,5548,5548,"The review is up, peeps 😀",37,0.0625,0.1,24,46,narcisist,85.71428571428571,0.0,0.0,0.0,anger
3802,3802,3802,5538,5549,5549,OH MY GAWWD!,37,0.0625,0.1,24,46,narcisist,66.66666666666666,33.33333333333333,100.0,0.0,anger
3803,3803,3803,5539,5550,5550,Yassssssssssssss <3,37,0.0625,0.1,24,46,narcisist,33.33333333333333,33.33333333333333,0.0,0.0,anger
3804,3804,3804,5540,5551,5551,"Tonight
We are young
So let's set the world on fire
We can burn brighter
Than the sun.

https://www.youtube.com/watch?v=Sv6dMFF_yts",37,0.0625,0.1,24,46,narcisist,57.14285714285714,42.85714285714285,50.0,50.0,joy
3805,3805,3805,5541,5552,5552,"It's tough, but not impossible.",37,0.0625,0.1,24,46,narcisist,80.0,20.0,0.0,100.0,joy
3806,3806,3806,5542,5553,5553,"This is completely an appreciation post.
I clearly remember the day you interviewed me for Paperback Stories. That day I thought that we'd have a formal professional relationship. But I was wrong. This gradually turned into a beautiful friendship where you supported me and guided me throughout everything I've done since joining PBS 💚
I can't thank you enough for everything you've done for me, so I won't even try. 
This is the talented and brilliant Charlotte everybody, take a bow <3",37,0.0625,0.1,24,46,narcisist,87.65432098765432,11.11111111111111,50.0,50.0,joy
3807,3807,3807,5543,5554,5554,"Thanks a lot for coming straight from an interview just to cheer me up 😀
It means a lot, little brother 💚",37,0.0625,0.1,24,46,narcisist,90.9090909090909,4.545454545454546,50.0,50.0,joy
